77931.43326, 3,  -2.733,  3.169,  9.820, 4,  -0.477,  0.596, -0.015, 5, -22.800,-53.550,-132.900,huangy-incar01
77931.49359, 3,  -2.448,  2.718,  8.754, 4,   0.299,  0.043,  0.311, 5, -23.100,-49.350,-134.100,huangy-incar01
77931.55391, 3,  -0.067,  2.666,  6.194, 4,  -0.376,  0.099,  0.505, 5, -22.800,-49.950,-133.350,huangy-incar01
77931.61424, 3,  -0.184,  3.025,  7.020, 4,  -0.168, -0.002,  0.399, 5, -17.850,-42.300,-134.250,huangy-incar01
77931.67456, 3,  -0.745,  3.528,  8.093, 4,  -0.351,  0.231,  0.258, 5, -16.950,-40.200,-133.650,huangy-incar01
77931.73489, 3,  -1.538,  4.522,  8.783, 4,  -0.250,  0.126,  0.018, 5, -16.500,-38.850,-133.650,huangy-incar01
77931.79522, 3,  -1.523,  5.061,  9.317, 4,  -0.009, -0.009, -0.065, 5, -15.600,-35.700,-132.600,huangy-incar01
77931.85555, 3,  -1.748,  4.481, 11.264, 4,   0.048,  0.043, -0.123, 5, -13.950,-35.100,-132.750,huangy-incar01
77931.91587, 3,  -0.680,  4.460, 10.260, 4,   0.139, -0.049, -0.092, 5, -12.900,-31.500,-133.200,huangy-incar01
77931.97620, 3,  -0.469,  2.189, 12.722, 4,   0.118, -0.304, -0.241, 5, -10.350,-29.400,-134.100,huangy-incar01
77932.03652, 3,   0.740,  2.112,  8.141, 4,  -0.027,  0.010, -0.090, 5, -10.050,-28.200,-134.400,huangy-incar01
77932.09685, 3,  -2.524,  2.448, 10.667, 4,   0.149, -0.076, -0.753, 5,  -9.300,-26.850,-137.850,huangy-incar01
77932.15718, 3,  -1.554,  2.536,  7.453, 4,  -0.214,  0.070, -0.612, 5,  -8.250,-24.600,-136.500,huangy-incar01
77932.21751, 3,  -2.273,  3.492,  5.738, 4,   0.568, -0.529, -0.546, 5,  -9.600,-24.300,-139.050,huangy-incar01
77932.27784, 3,  -2.402,  3.969,  6.289, 4,   0.426, -0.259, -0.385, 5,  -8.400,-24.150,-138.000,huangy-incar01
77932.33817, 3,  -2.091,  3.858,  9.060, 4,  -0.077,  0.003,  0.185, 5,  -5.400,-23.250,-140.850,huangy-incar01
77932.39850, 3,  -2.156,  4.122, 11.099, 4,  -0.013,  0.209,  0.422, 5,  -3.900,-21.750,-142.500,huangy-incar01
77932.45883, 3,  -2.292,  5.298,  9.999, 4,  -0.005,  0.139,  0.402, 5,   1.350,-22.050,-142.050,huangy-incar01
77932.51916, 3,  -2.306,  3.011, 13.915, 4,   0.022,  0.177,  0.273, 5,   2.850,-21.300,-143.700,huangy-incar01
77932.57949, 3,  -1.851,  2.881,  6.934, 4,  -0.178,  0.265,  0.430, 5,   9.300,-22.500,-143.700,huangy-incar01
77932.63982, 3,  -2.946,  3.008,  7.664, 4,   0.716, -0.230,  0.334, 5,  10.500,-23.400,-144.450,huangy-incar01
77932.70015, 3,  -0.750,  2.646,  8.222, 4,  -0.780,  0.068,  0.868, 5,  14.550,-24.450,-145.200,huangy-incar01
77932.76048, 3,  -1.023,  3.846,  6.064, 4,  -0.301, -0.101,  0.736, 5,  18.150,-25.200,-145.650,huangy-incar01
77932.82080, 3,  -1.123,  3.861,  7.916, 4,  -0.139,  0.193,  0.633, 5,  19.800,-27.900,-144.150,huangy-incar01
77932.88113, 3,  -0.692,  4.325,  8.615, 4,  -0.296,  0.208,  0.712, 5,  22.650,-29.700,-144.600,huangy-incar01
77932.94147, 3,  -1.111,  4.395, 10.737, 4,  -0.258,  0.212,  0.555, 5,  25.950,-29.700,-144.150,huangy-incar01
77933.00180, 3,  -0.637,  3.775,  8.850, 4,  -0.025,  0.274,  0.512, 5,  27.150,-30.600,-144.000,huangy-incar01
77933.06212, 3,  -0.467,  1.957, 13.062, 4,  -0.155,  0.210,  0.616, 5,  29.550,-33.300,-142.950,huangy-incar01
77933.12245, 3,  -0.206,  2.455,  7.556, 4,  -0.984, -0.007,  0.516, 5,  29.850,-33.000,-142.500,huangy-incar01
77933.18278, 3,  -2.062,  2.299,  9.357, 4,   0.428,  0.356,  0.127, 5,  30.600,-36.600,-144.150,huangy-incar01
77933.24311, 3,  -1.700,  2.259,  9.436, 4,  -0.216,  0.504,  0.256, 5,  31.800,-36.000,-145.650,huangy-incar01
77933.30344, 3,  -1.509,  2.984,  7.022, 4,  -0.049,  0.225,  0.481, 5,  33.000,-36.450,-144.000,huangy-incar01
77933.36377, 3,  -1.363,  2.376,  9.010, 4,   0.172,  0.423,  0.659, 5,  34.050,-39.750,-144.000,huangy-incar01
77933.42410, 3,  -1.166,  2.402,  9.204, 4,  -0.452,  0.437,  1.117, 5,  37.650,-40.800,-142.650,huangy-incar01
77933.48442, 3,  -1.578,  2.110, 10.478, 4,  -0.250,  0.622,  1.291, 5,  37.650,-41.550,-143.550,huangy-incar01
77933.54475, 3,  -1.329,  2.515,  8.668, 4,  -0.126,  0.579,  1.543, 5,  42.150,-46.500,-139.950,huangy-incar01
77933.60508, 3,  -3.054,  1.427, 10.557, 4,   0.071,  0.495,  1.711, 5,  43.650,-48.600,-139.950,huangy-incar01
77933.66540, 3,  -2.110,  0.920, 12.267, 4,  -1.921,  0.698,  1.972, 5,  47.250,-54.450,-138.300,huangy-incar01
77933.72573, 3,  -4.289,  4.795, 10.057, 4,  -0.594,  0.228,  1.217, 5,  48.000,-57.300,-135.300,huangy-incar01
77933.78606, 3,  -1.341,  3.212,  7.465, 4,  -0.044,  0.679,  1.183, 5,  49.950,-60.450,-135.450,huangy-incar01
77933.84638, 3,  -1.214,  1.286, 10.536, 4,  -0.093,  0.453,  1.376, 5,  50.100,-62.100,-133.650,huangy-incar01
77933.90671, 3,  -1.995,  2.654,  7.238, 4,   0.077,  0.416,  0.974, 5,  50.850,-67.500,-131.550,huangy-incar01
77933.96704, 3,  -2.000,  3.849,  8.198, 4,   0.345,  0.133,  0.685, 5,  51.750,-69.900,-131.250,huangy-incar01
77934.02737, 3,  -1.787,  3.212,  8.579, 4,   0.108,  0.329,  0.645, 5,  51.300,-72.450,-129.150,huangy-incar01
77934.08769, 3,  -0.886,  0.948, 11.084, 4,  -0.062,  0.210,  0.833, 5,  52.950,-74.700,-130.200,huangy-incar01
77934.14802, 3,  -1.277,  1.655,  9.290, 4,  -0.307, -0.247,  0.775, 5,  50.700,-76.800,-128.700,huangy-incar01
77934.20835, 3,  -2.656,  2.723,  8.265, 4,   0.079, -0.107,  0.544, 5,  53.100,-78.900,-130.500,huangy-incar01
77934.26867, 3,  -2.723,  2.045,  9.592, 4,  -0.130,  0.657,  0.749, 5,  50.700,-80.700,-128.700,huangy-incar01
77934.32900, 3,  -0.541,  2.132,  8.761, 4,  -0.413,  0.741,  1.004, 5,  49.800,-85.650,-125.550,huangy-incar01
77934.44965, 3,  -2.790,  1.827, 10.466, 4,  -0.501,  0.834,  1.002, 5,  49.350,-87.450,-125.100,huangy-incar01
77934.50998, 3,  -3.624,  0.776,  9.369, 4,  -0.166,  0.862,  1.473, 5,  49.050,-92.550,-121.350,huangy-incar01
77934.57031, 3,  -3.434, -0.110,  8.203, 4,  -0.395,  0.892,  1.813, 5,  48.000,-95.100,-119.250,huangy-incar01
77934.63063, 3,  -2.852,  0.156,  7.980, 4,  -0.814,  0.887,  1.964, 5,  42.900,-101.700,-119.250,huangy-incar01
77934.69097, 3,  -4.845,  1.578, 10.507, 4,  -0.887,  0.740,  1.760, 5,  40.200,-105.450,-118.200,huangy-incar01
77934.75129, 3,  -4.972,  2.438, 11.831, 4,  -1.389,  1.307,  1.422, 5,  34.650,-109.950,-118.800,huangy-incar01
77934.81162, 3,  -4.002,  2.108,  8.601, 4,  -0.759,  0.853,  1.418, 5,  30.900,-110.700,-118.800,huangy-incar01
77934.87195, 3,  -4.124,  1.233,  8.996, 4,  -0.610,  0.636,  1.666, 5,  24.450,-116.550,-121.350,huangy-incar01
77934.93228, 3,  -2.896,  0.465,  7.695, 4,  -0.576,  0.632,  1.768, 5,  19.950,-118.200,-121.200,huangy-incar01
77934.99261, 3,  -2.342,  0.752,  7.487, 4,  -0.566,  0.413,  1.612, 5,  10.500,-117.750,-124.500,huangy-incar01
77935.05293, 3,  -3.379,  1.363, 10.598, 4,  -0.693,  0.434,  1.312, 5,   7.650,-119.250,-125.850,huangy-incar01
77935.11326, 3,  -4.555,  1.655,  9.573, 4,  -0.619,  0.313,  0.972, 5,   0.300,-120.600,-130.650,huangy-incar01
77935.17359, 3,  -4.589,  1.612,  7.669, 4,  -0.307,  0.121,  0.844, 5,  -0.150,-118.200,-132.600,huangy-incar01
77935.23392, 3,  -3.542,  1.102,  7.920, 4,  -0.333,  0.119,  0.833, 5,  -5.400,-116.250,-136.200,huangy-incar01
77935.29425, 3,  -2.817,  1.303,  9.499, 4,  -0.571,  0.113,  0.798, 5,  -8.250,-117.600,-136.950,huangy-incar01
