5.882352941176470507e-02,7.059998641818936160e-02,3.305920048729861005e+00,1.809591123353222752e-01,1.991702939914561377e-01,6.892341781581787785e-01,8.164552497518158015e-04,1.849999999999999978e-01,-2.232145109583220233e+01,1.416353267080239453e+00,4.501793481124735097e-01,8.461052187107978573e-02,-3.811633798566117504e-01,7.114307869930821537e-01,-2.636948744980465165e-01,1.699426672018079509e-01,1.035457236831829470e-01,-1.209303469038599393e-02,-1.218878273087625197e-01,1.188080294420547495e-01,6.238460785410392812e-02,1.087164722360576359e-03,1.854473733285413525e-02,2.854222363617814687e-02,9.770824595938733693e-04,1.487821936204636875e-01,2.741099464834268612e-03,1.338087560042640171e-02,5.261485020035556320e-04,4.924132704921975728e-04,1.084559564233862454e-03,7.216724335674980229e-02,4.128415910459243884e-04,4.256943798331089962e-02
4.255319148936170109e-02,7.462550281888821746e-02,3.314717271225926076e+00,1.549183252940451727e-01,1.636031305125547619e-01,6.162210297507521028e-01,8.579309876569894168e-04,1.000000000000000056e-01,-2.272842847343352801e+01,1.187464227647204051e+00,5.100730248867948458e-01,-1.149092784695069508e-01,-5.124551201325385774e-01,7.526780769035923413e-01,-2.388785835365457022e-01,5.462037796477678397e-02,9.608170638119960250e-02,-1.348720679146179491e-01,-1.993515513414190199e-01,2.166352804186524317e-01,2.253106141197046275e-01,7.890017387442253014e-04,1.836683685072445019e-02,2.568752111966503618e-02,1.295646588412845916e-03,1.475566710568833317e-01,2.701712814227580535e-03,1.952973049236341255e-02,3.608226308906541265e-04,2.379227931053155289e-04,5.219679708970716408e-04,8.078989683653603482e-02,1.643490784959154372e-04,4.309701121981824451e-02
4.255319148936170109e-02,7.069759906779241043e-02,3.306718399315720092e+00,1.633289653451192591e-01,1.883729844027784428e-01,5.237027455603712189e-01,1.002910023704525408e-03,7.499999999999999722e-02,-2.265530020007497214e+01,1.700618480496751461e+00,9.503210651494752303e-01,2.256945233045029309e-01,-3.572759866794620875e-01,5.716359953606043875e-01,-2.459696019422688840e-01,-7.191288581332234975e-02,1.419328210042015981e-01,-1.078129320791311185e-01,-1.449047093920306263e-02,9.258891575453226386e-02,-4.756958094979926027e-02,2.156372489498107996e-03,1.513100319952626754e-02,2.742544604814821721e-02,1.618635229496525078e-03,1.597519023334102728e-01,2.437335659895926640e-03,1.395178458354550018e-02,3.161519653983883220e-04,5.439685924548844477e-04,1.068364034871674374e-03,7.623734629989459277e-02,4.785347418932929162e-04,4.561394933406012070e-02
4.755944931163955114e-02,7.469973670421435619e-02,3.311728129006193733e+00,1.514645747090895556e-01,1.619058426118522853e-01,6.121900767208013905e-01,6.698039164477810094e-04,1.049999999999999961e-01,-2.243979464543599889e+01,1.631186845373649108e+00,8.214392470740443652e-01,2.732266550776900615e-01,-2.670741700855417400e-01,8.096897619053193829e-01,-2.877638732326154303e-01,9.633259122951132181e-02,1.417610102559398455e-01,-7.366103232635820564e-02,-1.853870366210909337e-01,3.536192580637055605e-02,-2.119716259530447511e-01,2.205764824988494001e-03,1.522537305735295436e-02,3.076079316937447433e-02,2.220258380274841258e-03,1.614131424733429299e-01,1.538083587706189255e-03,1.102179075122361983e-02,3.700446339391524572e-04,3.841162263993953721e-04,1.720850270095862890e-03,6.558306744578955294e-02,5.151082153872286844e-04,4.520184331388254345e-02
4.380475594493116187e-02,6.797636775698713552e-02,3.313454839501477345e+00,1.540181922347751142e-01,1.822540755225854070e-01,4.523206767767580239e-01,1.737397705016742368e-03,5.999999999999999778e-02,-2.293313574278537459e+01,1.494245043344896828e+00,4.553937558383477358e-01,1.964110764760723937e-01,-4.460356342564653631e-01,6.726666849552314087e-01,-4.027983595298540581e-02,1.327241513413364715e-01,-9.067134620754287513e-03,-3.400374071637787821e-01,-2.208425752011265453e-01,3.924098704230802315e-01,4.064731927165373682e-01,3.207147058999463445e-04,2.076740898511631253e-02,2.799434252636396128e-02,1.102481915649795993e-03,1.460123601116449787e-01,3.760551350689558554e-03,1.859571003348518825e-02,1.998314194432724373e-04,4.691631222688237351e-04,5.530437954420537204e-04,8.530374301465923348e-02,1.884589944160629119e-04,4.321213690087389453e-02
4.255319148936170109e-02,6.280233837429524679e-02,3.310789290333085777e+00,1.518636012533572111e-01,1.884026192070808181e-01,3.977189197994820402e-01,4.727847474825587243e-04,5.500000000000000028e-02,-2.303858435492736589e+01,1.705510731282007031e+00,3.270729534158802188e-01,3.506088002164339801e-01,-3.372986634182542631e-01,6.140337555023421823e-01,-2.706285084009830144e-01,1.430160078656031485e-04,7.004924467791154297e-02,5.879070627317056069e-02,-5.502944299237821218e-02,1.487873035253289011e-01,-1.065783914291149881e-01,9.469795624391647145e-04,1.831617520729660401e-02,2.771059887631711557e-02,9.714195417297629949e-04,1.508783804463722511e-01,2.139767697034246612e-03,2.019345446822958662e-02,6.010551110024511248e-04,4.401225908406602365e-04,4.990248063968104764e-04,8.786334867376277558e-02,3.473205060173222567e-04,4.467235857970948409e-02
4.505632040050062265e-02,6.433000909295023828e-02,3.313715216344025105e+00,1.506720049762517444e-01,1.825151886167103166e-01,4.537110872499242609e-01,7.930119134300173209e-04,5.500000000000000028e-02,-2.279931871200399129e+01,1.782642672898280045e+00,3.857058828484016821e-01,6.504754705610495957e-01,-1.286285196759669736e-01,7.077493481068850567e-01,-1.706442675643555507e-01,2.363671738038557180e-02,5.916345879272308372e-02,3.772582305311100725e-02,-2.142482390033103867e-01,-6.791733196531407613e-02,-3.184185155983186855e-01,1.800716546687347900e-03,1.714297168861628543e-02,3.330225398188095542e-02,2.372519512497378753e-03,1.577236269110303402e-01,1.307552074641091071e-03,1.328120330050460915e-02,7.161682383001018648e-04,4.803039812041952177e-04,1.377669368345525074e-03,7.450186418819099154e-02,3.540406031530374080e-04,4.500027864807853301e-02
3.254067584480600794e-02,5.611405013157547139e-02,3.310019184635717870e+00,1.376542837116472573e-01,1.761603531387170296e-01,3.112689256263377890e-01,6.791248647598980464e-04,5.500000000000000028e-02,-2.336336358387071854e+01,2.169668768191463926e+00,7.032428868908162656e-01,5.708900775724424781e-01,-3.627212994105564192e-01,7.630473068913682377e-01,-3.558810561087383806e-01,-1.442294844738803983e-01,-4.138622079041404805e-02,2.297718612189665055e-01,1.357051449425486223e-01,-1.202783334854306586e-02,-4.395878822761965510e-01,2.337829146586241445e-03,1.638540485368546532e-02,3.438091438952627782e-02,2.500165501313877936e-03,1.576389637960221857e-01,2.037965104243501507e-03,1.276760445696381585e-02,5.805843217242547503e-04,5.402919343384187355e-04,1.611006181239471244e-03,8.035490768565370368e-02,5.083860554756861050e-04,4.550306507351233737e-02
4.255319148936170109e-02,5.668506933771890605e-02,3.309615894386936041e+00,1.429250646020707449e-01,1.779482443840221251e-01,3.540973910392803958e-01,1.755287796024258568e-03,5.500000000000000028e-02,-2.362540644659468470e+01,1.620491754328101441e+00,3.180858685433146649e-01,6.974186901182580223e-02,-6.210430681057752533e-01,9.403364360601856875e-01,1.764311428007268867e-01,8.573015142666337574e-02,-1.420544124033274458e-01,-1.385007402494322637e-01,-4.517026123950742406e-02,9.558866353348509370e-02,4.738118510687811674e-02,5.517818057281477159e-04,1.975259610030600035e-02,2.861335035450338071e-02,1.100962236235393911e-03,1.457005565148372095e-01,2.013921383530410236e-03,2.075289309801732832e-02,2.808920679700456957e-04,1.991932588659750850e-04,3.430105294509617347e-04,9.280331705435516942e-02,1.040699525901247373e-04,4.412410016027910192e-02
4.380475594493116187e-02,5.791474250477035568e-02,3.314041952600305763e+00,1.328460543280138018e-01,1.643182143435077402e-01,3.995898265920157511e-01,9.480583007778849072e-04,5.500000000000000028e-02,-2.310722561972956512e+01,1.918935653358655236e+00,4.926769838640404631e-01,6.043336518904957044e-01,-3.445898399256122624e-01,4.741068189605753269e-01,-3.511592096820749243e-01,-1.225868530864436257e-01,1.304486589435379651e-01,2.084567575198873479e-01,7.337863703861623177e-02,1.085902544749348386e-01,-1.934360784160847613e-01,1.992533204537052550e-03,1.682049884203171142e-02,3.118652809232739728e-02,1.340611734610117761e-03,1.503585844758146273e-01,2.467712681812382972e-03,1.782099832355803909e-02,4.730320956146497361e-04,4.766675449066746411e-04,1.370331146784378078e-03,8.365591006547486164e-02,7.017265142854463246e-04,4.402110891554884831e-02
1.251564455569461861e-03,4.543311737048796178e-02,2.834500097560620713e+00,1.166510544618928058e-01,2.188278507850204002e-01,3.172903051903842864e-02,1.011233707400135545e-01,2.500000000000000052e-03,-2.601518085225974630e+01,2.439919494770508734e+00,3.484603698881112432e-01,4.731833580905019376e-01,1.995628722570498559e-01,2.037546271582460489e-01,1.653042558717127963e-01,1.081191189466781388e-01,1.459459696470239154e-01,6.526224166321063780e-02,1.074525765338512490e-01,6.684551791808178434e-02,6.387738966779754612e-02,7.422005556991355130e-04,1.007511731566168372e-04,1.324496715894672022e-02,2.061758991744229452e-04,2.006811708352514937e-03,2.707776387673994749e-04,1.141331786317258123e-01,3.320791939519656023e-05,1.507387272272245446e-04,8.259574786918698818e-04,1.224038818678950119e-01,6.055744393962612509e-05,4.359473720442345185e-02
2.503128911138923721e-03,5.858807150567389016e-02,2.594290394531094890e+00,7.321139231562284744e-02,1.781335246877132072e-01,6.945676715334507360e-03,2.565457105649870603e-02,2.500000000000000052e-03,-2.833980635832698880e+01,2.411074816631218365e+00,6.958134431940815601e-01,5.735093059497172741e-01,1.573052982887606921e-01,1.645842652944755347e-01,-6.395096418498706636e-02,1.058700713639119384e-01,3.879047539924278254e-02,1.399418351127270921e-01,1.981375395411262008e-01,1.638991682026080532e-01,8.908930511101138816e-02,4.401936259147234308e-05,7.002154474444301266e-06,1.152535706285448200e-03,7.847047610616520678e-05,1.580598985606208201e-04,4.420938254708408759e-05,1.472540673540192468e-01,5.531593865356722619e-06,5.384073725734229971e-05,5.923689567788694067e-05,1.170655514156782318e-01,8.892259920785123157e-06,4.957837263327286720e-02
1.627033792240300397e-02,4.217703515164089589e-02,2.560862989599764994e+00,7.320387676220374562e-02,1.787202692074238153e-01,5.892309739643505385e-03,7.597358764644206695e-03,2.500000000000000052e-03,-2.882836528700832091e+01,2.482204948722757543e+00,5.376344822876621965e-01,4.222760208751871192e-01,1.300664134664888949e-01,2.699277854886829656e-03,1.901835103264869764e-01,8.535628104634272739e-02,7.200999041363535802e-02,-2.045607271002482588e-02,4.532308088015746944e-02,-8.259121853675070735e-02,-7.325605300233464789e-02,6.693340146021709795e-05,1.949475083841113949e-05,6.370355107964398560e-04,6.478869137308499316e-05,2.530629759994643233e-04,3.598439627861310024e-05,1.145885558676564275e-01,7.522525681720844373e-06,1.380415874214266614e-05,9.396375516446403705e-05,1.278006282436566776e-01,1.558518917224980228e-05,4.520237313763857817e-02
1.251564455569461861e-03,3.552514547584172122e-02,2.853522302750955308e+00,9.272454720950065732e-02,1.989333267144561268e-01,1.378899523446305841e-02,1.393597889717579710e-02,2.500000000000000052e-03,-2.769454859068553887e+01,2.408972008493146522e+00,3.374059144473655625e-01,4.244325009698522444e-01,1.506772486771822406e-01,2.446540794202280988e-01,1.097608738797359457e-01,5.413337227763057730e-02,1.171206549764635257e-01,-3.649260447462220058e-02,1.118868305926479095e-01,7.617078457867844377e-02,1.760624469505838730e-01,1.513774251842698291e-04,2.505666908407336177e-05,9.347225331867410961e-03,1.306215479494785784e-04,3.387412345570876620e-04,9.416014356459865154e-05,1.114702975157870896e-01,1.700503650647459500e-05,6.255706223480353727e-05,1.976909499020586356e-04,1.259527578360870037e-01,2.729734607920991966e-05,4.402614993349143052e-02
1.251564455569461861e-03,3.076987472434838597e-02,2.991692531840437042e+00,1.154088245564614534e-01,2.176695738679687298e-01,2.879127660525613100e-02,6.893177001196756568e-03,2.500000000000000052e-03,-2.669612328734682194e+01,2.349234094345317825e+00,3.100586950833232880e-01,4.008429718161341526e-01,2.035896510051595498e-01,2.211089204970363709e-01,9.445887961017343515e-02,1.278188655470830493e-01,5.189817474315810281e-02,1.335202036971780241e-02,1.085034511179047007e-02,4.236736060349178407e-02,4.540914915703507526e-02,6.460694355776419725e-04,6.421017334418999167e-05,2.321858188158668415e-02,2.776913656286267621e-04,6.843989146830367935e-04,1.777735349229379966e-04,9.703351017931624578e-02,4.079041816795380348e-05,5.858254729419413835e-05,4.825506424194458662e-04,1.250527920511328994e-01,5.806301151995015112e-05,4.130897937501726291e-02
1.251564455569461861e-03,5.598369590276162239e-02,2.711524007008495385e+00,1.197721094267805153e-01,2.213059836285350135e-01,3.510050885498383622e-02,2.116474689664857300e-02,5.000000000000000104e-03,-2.600604721698366006e+01,2.292445656414591415e+00,2.604383162926133810e-01,3.730172564670670710e-01,1.706031073596426528e-01,2.232263644003172065e-01,6.072810309916009536e-02,6.857335743017459184e-02,-4.184436314544177742e-03,-1.386939585257299622e-02,-3.970429241009684057e-02,4.714931420139616830e-02,4.628462334865145189e-02,4.416066463657100194e-04,8.127108519378377837e-05,4.523183996939254825e-02,3.943347284695791289e-04,7.441066607472513134e-04,1.575226947697059871e-04,2.901023839837278406e-01,5.996672941839738832e-05,1.775605581440017477e-04,4.071186126950662731e-04,5.397361730232677623e-02,8.216993485838172554e-05,7.975161620009124652e-02
1.251564455569461861e-03,3.088535816702127346e-02,2.858741644200920362e+00,1.522769398758899995e-01,2.395285764292307551e-01,9.861404026851014470e-02,1.085855606944506613e-02,1.000000000000000021e-02,-2.519010565347395669e+01,2.417002160277725409e+00,2.799301591415087609e-01,4.096284372659494410e-01,1.988609244441911783e-01,1.829964820584768226e-01,2.255010017550387359e-03,1.290739908966831440e-01,3.481464741376198713e-02,8.880816959609848238e-02,7.382862076023713471e-02,8.923716874064153981e-02,1.538330118214686903e-02,1.801258676919621294e-03,2.967990060617482057e-04,3.311833369692622486e-02,1.115101620803209039e-03,4.369521213563715666e-03,1.091242830237973286e-03,3.323611621163092833e-01,1.513281676553817907e-04,4.672288399333248028e-04,1.550459029194087160e-03,3.806856733297264012e-02,3.647364072915482516e-04,9.069290035913427084e-02
6.257822277847309086e-03,4.703849537874219694e-02,2.917072020230802476e+00,1.385048623007726909e-01,2.315453557627654979e-01,7.440731181694157370e-02,2.830476115066595747e-03,1.000000000000000021e-02,-2.511035885726314021e+01,2.474351581273496414e+00,1.817017100073328173e-01,3.741149243601458174e-01,1.697326364771677976e-01,3.647342133267348907e-01,2.312252289416697193e-01,2.645178665566760845e-01,8.843746869505079988e-02,9.273875433086641029e-02,6.170387154448642164e-02,5.273756577844376098e-02,5.438274818734829819e-02,6.720641349346495597e-03,4.369330028279656440e-04,8.133657317879704196e-02,2.259469571409293207e-04,2.772294632074501046e-03,4.106348780907777144e-04,3.271869590211378132e-01,1.337457641743628682e-04,4.315699089888699880e-04,8.651185251296648025e-04,2.478760502326727774e-02,1.258637511902721334e-04,9.027796075962687961e-02
1.126408010012515566e-02,8.894686997921777416e-02,3.032384012219172753e+00,1.091205083236933410e-01,1.923425143992676667e-01,7.806680292319513603e-02,9.806465244517947877e-03,4.000000000000000083e-02,-2.407512214385747384e+01,3.183065617124311686e+00,3.942889397570560339e-01,3.315145076842578864e-01,-6.010102742851236579e-01,-1.993712850243655951e-02,5.231695581849027388e-01,1.681690187135294334e-01,2.307683051865394297e-01,2.647161169843240125e-01,-4.416755623364069239e-01,-1.079984581251047931e-01,2.036130955337743798e-01,3.078350249160695645e-03,9.158718847327945375e-03,8.043505411728804622e-02,2.204350551111473617e-03,2.004910697085063656e-03,2.128935972991453072e-04,3.171603510408768090e-01,3.011784657913551210e-04,2.483162835276257578e-03,7.775626385539525327e-04,9.430726614101537369e-03,5.423172948605443520e-04,8.756356548395538564e-02
1.376720901126408068e-02,8.074095443890506874e-02,3.091852969898469805e+00,9.396861250857485581e-02,1.859995837287345966e-01,3.820260977891791476e-02,1.604672278932736673e-02,2.750000000000000014e-02,-2.462080469685061601e+01,3.412807056442665576e+00,7.221988819622072731e-01,5.808542653466899353e-01,-2.478641753150911953e-01,-1.593293201071079579e-01,-1.108447729565152362e-01,9.556372063444489029e-02,-3.113594484960643255e-02,1.264551812374893613e-02,-1.742655471475315354e-01,-1.264368300704067083e-01,5.250427847290917854e-02,2.174794705053371448e-03,4.226738809947381366e-04,1.498724888201460326e-01,6.648579481761892479e-03,8.103609668667743904e-03,3.182888388844043372e-04,1.542211127384510438e-01,5.317435629327907625e-05,1.759450111765339681e-03,9.838518891081787874e-04,4.301842926134561568e-02,2.850342035655120849e-04,5.548174605355286892e-02
3.504380475594492950e-02,9.928234343196262746e-02,3.057991696704115636e+00,8.103745242853363506e-02,1.174317892748063530e-01,1.681894804019269662e-01,2.483204243445927620e-02,6.750000000000000444e-02,-2.292514018407316101e+01,3.273337415679664630e+00,-1.154250192464917057e-01,1.482398986181575617e-01,-2.713965020728296706e-01,-4.763206460252189522e-02,1.055557396068688147e+00,-5.433082745394361007e-02,-8.818839576331611863e-01,1.753830801992708188e-01,-2.854588592293509364e-01,1.636434169940860495e-01,3.409823384584366179e-01,4.617032678149619873e-03,4.468581177310626475e-04,2.523420614183456007e-02,8.446324270162803433e-03,9.840622885633278083e-02,1.230572923642233793e-02,9.164348632569094266e-02,6.656207409702468705e-04,9.436744610622243472e-04,5.037087455239569770e-04,3.909756721895092657e-02,7.250055837917782943e-03,3.361427208614758272e-02
5.882352941176470507e-02,1.183386036686563669e-01,3.290212961802735148e+00,1.221678473614100369e-01,1.647538618618205331e-01,3.271727122059625570e-01,1.802154265643070297e-02,7.000000000000000666e-02,-2.231154105102798368e+01,2.657438444671480493e+00,-8.934137209343620545e-02,-1.433892699279060157e-01,-8.710898951493994957e-01,-2.560374206272456737e-02,7.800063197437253626e-01,-1.461559659657132304e-01,-4.663554527066564592e-01,3.112513159712232969e-01,-4.347056613432273009e-01,3.711058207722029434e-01,5.545889177773578871e-02,5.255758144904099788e-02,1.159607460044602455e-03,1.433297150858686697e-02,7.904260221416021344e-04,1.912974721291395286e-02,5.616269684716277549e-02,5.374356126927808119e-02,6.040706199502784588e-04,3.281225014182711456e-03,1.261012757568177184e-03,2.856440903308694532e-02,2.261570308930001012e-03,2.170814455126188897e-02
2.252816020025031132e-02,7.882179918090034820e-02,3.070110444204349420e+00,6.930864308669003326e-02,1.036830020977853178e-01,6.552156569355775673e-02,1.870496688274300365e-02,5.249999999999999806e-02,-2.451218746735409226e+01,3.463766240171673783e+00,1.099777925535250445e+00,6.364456443297031307e-02,-1.566966767324667220e+00,-4.084507651665392758e-01,1.938676287965006295e-01,-2.406203005801644812e-01,9.356017728401958000e-02,5.339590759887457017e-01,-6.243356582220354056e-01,1.293296866240354059e-01,-1.558224857257495544e-01,3.528074149238234064e-02,6.792005403137403932e-03,8.532738277443144628e-03,1.300562775072217894e-03,2.293256504739216162e-02,3.349700055416253430e-02,9.542620181043970362e-02,2.532788186748102384e-05,3.017882199377138006e-03,3.848813304123145911e-03,5.766967190278973754e-02,7.593388924786472621e-03,2.766265080794290399e-02
